UID,Response ID,Time Started,Date Submitted,Status,Your birth YEAR (Ex. 1988),Your AVANCE site: ,Sonoma Sites,"P-C Interactions, ECLS-B...9",...10,"P-C Interactions, ECLS-B...11",...12,"P-C Interactions, ECLS-B...13",...14,"P-C Interactions, ECLS-B...15",...16,"P-C Interactions, HOME...17",...18,"P-C Interactions, HOME...19",...20,ECLSB_ALL,Parental Stress_PSOC #1,...23,Parental Stress_PSOC #2,...25,Parental Stress_PSOC #3,...27,Parental Stress_PSOC #5,...29,Parental Stress_PSOC #8,...31,Parental Stress_PSOC #10,...33,Parental Stress_PSOC #13,...35,Parental Stress_PSOC #15,...37,Parental Stress_PSOC #16,...39,Parental Stress_PSOC #17,...41,PSOC_ALL,"P-C Interactions, FIQ SBI1",...44,"P-C Interactions, FIQ SBI2",...46,"P-C Interactions, FIQ SBI3",...48,"P-C Interactions, FIQ SBI4",...50,FIQSB_ALL,"P-C Interactions, FIQ HBI1",...53,"P-C Interactions, FIQ HBI2",...55,"P-C Interactions, FIQ HBI3",...57,"P-C Interactions, FIQ HBI4",...59,"P-C Interactions, FIQ HBI5",...61,"P-C Interactions, FIQ HBI6",...63,"P-C Interactions, FIQ HBI8",...65,"P-C Interactions, FIQ HBI9",...67,"P-C Interactions, FIQ HBI10",...69,"P-C Interactions, FIQ HBI11",...71,"P-C Interactions, FIQ HBI12",...73,"P-C Interactions, FIQ HBI13",...75,FIQHB_ALL,"P-C Interactions, FIQ HSC3",...78,"P-C Interactions, FIQ HSC4",...80,"P-C Interactions, FIQ HSC5",...82,"P-C Interactions, FIQ HSC6",...84,"P-C Interactions, FIQ HSC7",...86,FIQHSC_ALL,Efficacy FES1,...89,Efficacy FES3,...91,Efficacy FES4,...93,Efficacy FES6,...95,FESFAM_ALL,Efficacy FES7,...98,Efficacy FES9,...100,Efficacy FES10,...102,Efficacy FES11,...104,Efficacy FES14,...106,FESADV_ALL,Belonging SCS1,...109,Belonging SCS2,...111,Belonging SCS3,...113,Belonging SCS4,...115,Belonging SCS5,...117,Belonging SCS6,...119,Belonging SCS7,...121,Belonging SCS10,...123,Belonging SCS11,...125,SCS_ALL,Kinder Readiness SPEAK1,...128,Kinder Readiness SPEAK2,...130,Kinder Readiness SPEAK3,...132,Kinder Readiness SPEAK4,...134,Kinder Readiness SPEAK5,...136,Kinder Readiness SPEAK6 - REVERSE,...138,Kinder Readiness SPEAK7 - REVERSE,...140,Kinder Readiness SPEAK9,...142,Kinder Readiness SPEAK10,...144,Kinder Readiness SPEAK11,...146,Kinder Readiness SPEAK12,...148,Kinder Readiness SPEAK13,...150,Kinder Readiness SPEAK13 - REVERSE,...152,Kinder Readiness SPEAK14,...154,Kinder Readiness SPEAK15,...156,SPEAK_ALL
NA,102,2021-04-13T22:03:30Z,2021-04-13T22:03:57Z,Partial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2191,103,2021-04-14T10:51:13Z,2021-04-14T11:16:26Z,Complete,1993,Sonoma,McKinley,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,15,Agree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Disagree,2,Agree,5,44,N/A,0,N/A,0,N/A,0,Rarely,1,1,Always,4,Always,4,Always,4,Always,4,Always,4,Sometimes,2,Rarely,1,Always,4,Always,4,Rarely,1,Often,3,N/A,0,35,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Never,1,Always,5,Seldom,2,18,Agree,2,Agree,2,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,39,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Agree,1,Disagree,3,Disagree,1,Agree,3,Agree,1,Disagree,3,Disagree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Agree,1,38
A8455,104,2021-04-14T11:17:40Z,2021-04-14T11:43:52Z,Complete,1976,Sonoma,McKinley,1 to 2 times  a week,2,1 to 2 times a week,2,3 to 6 times a week,3,1 to 2 times a week,2,Parents should <strong>usually</strong> spend time teaching their children,NA,Often,4,13,Strongly Agree,6,Strongly Disagree,6,Agree,2,Strongly Agree,1,Strongly Agree,1,Agree,5,Strongly Agree,6,Somewhat Agree,4,Strongly Disagree,1,Strongly Agree,6,38,N/A,0,N/A,0,Rarely,1,N/A,0,1,Often,3,Often,3,Always,4,Always,4,Often,3,Rarely,1,Rarely,1,Often,3,Often,3,Always,4,Often,3,Always,4,36,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,Rarely,1,8,Always,5,Often,4,Always,5,Often,4,18,Never,1,Often,4,Always,5,Often,4,Always,5,19,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Disagree,5,Strongly Disagree,6,Disagree,5,Strongly Agree,6,Agree,5,Slightly Agree,4,49,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Agree,1,Strongly Agree,4,Agree,3,Strongly Disagree,4,Strongly Disagree,4,Neutral,2,Neutral,2,Strongly Disagree,4,Disagree,3,Strongly Disagree,4,Neutral,2,52
A9891,105,2021-04-14T11:44:03Z,2021-04-14T12:08:23Z,Complete,1987,Sonoma,McKinley,3 to 6 times a week,3,Every day,4,Every day,4,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,16,Agree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Somewhat Agree,4,Agree,5,Agree,5,Disagree,2,Disagree,2,43,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Sometimes,2,Always,4,Often,3,Often,3,Always,4,Sometimes,2,Always,4,Always,4,Rarely,1,Often,3,N/A,0,34,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Slightly Agree,4,44,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Agree,1,Disagree,3,Disagree,1,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,44
A7879,106,2021-04-14T12:10:42Z,2021-04-14T12:38:32Z,Complete,1986,Sonoma,McKinley,3 to 6 times a week,3,1 to 2 times a week,2,3 to 6 times a week,3,1 to 2 times a week,2,Parents should <strong>usually</strong> spend time teaching their children,NA,Sometimes,3,13,Agree,5,Somewhat Agree,3,Somewhat Agree,3,Strongly Agree,1,Agree,2,Somewhat Agree,4,Somewhat Agree,4,Somewhat Agree,4,Somewhat Agree,4,Agree,5,35,N/A,0,Always,4,N/A,0,N/A,0,4,Rarely,1,Rarely,1,Rarely,1,Often,3,Rarely,1,Rarely,1,Rarely,1,Often,3,Rarely,1,Rarely,1,Always,4,N/A,0,18,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Sometimes,3,Sometimes,3,Often,4,Sometimes,3,13,Sometimes,3,Always,5,Sometimes,3,Always,5,Seldom,2,18,Slightly Agree,3,Disagree,5,Slightly Disagree,4,Disagree,5,Slightly Agree,3,Disagree,5,Agree,5,Agree,5,Strongly Agree,6,41,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a toddler, 1 to 3 years",3,Agree,1,Disagree,3,Strongly Agree,4,Agree,3,Strongly Agree,0,Agree,1,Disagree,3,Agree,1,Agree,1,Agree,1,Agree,1,Agree,1,33
A5823,107,2021-04-14T12:39:40Z,2021-04-14T12:59:35Z,Complete,1960,Sonoma,McKinley,Not at all,1,1 to 2 times a week,2,1 to 2 times a week,2,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,11,Somewhat Agree,4,Disagree,5,Agree,2,Agree,2,Somewhat Agree,3,Agree,5,Agree,5,Agree,5,Agree,5,Somewhat Agree,4,40,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,N/A,0,14,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Sometimes,3,Sometimes,3,Always,5,16,Sometimes,3,Seldom,2,Sometimes,3,Sometimes,3,Seldom,2,13,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Agree,5,Slightly Agree,4,Agree,5,41,"In kindergarten, 5 to 6 years",1,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Agree,1,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,40
A6327,108,2021-04-14T13:00:14Z,2021-04-14T13:19:45Z,Complete,1984,Sonoma,McKinley,3 to 6 times a week,3,Every day,4,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,17,Agree,5,Disagree,5,Somewhat Disagree,4,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,Disagree,2,Agree,5,46,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Sometimes,2,Always,4,Often,3,Always,4,Always,4,Sometimes,2,Always,4,Always,4,Rarely,1,Always,4,N/A,0,36,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Often,4,Often,4,Always,5,Often,4,17,Often,4,Always,5,Always,5,Often,4,Always,5,23,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,45,"As a toddler, 1 to 3 years",3,"As a toddler, 1 to 3 years",3,"As a toddler, 1 to 3 years",3,Disagree,3,Disagree,3,Disagree,1,Agree,3,Disagree,3,Disagree,3,Disagree,3,Strongly Disagree,4,Disagree,3,Disagree,3,Disagree,3,Disagree,3,44
A1368,109,2021-04-14T13:20:49Z,2021-04-14T13:38:19Z,Complete,1998,Sonoma,McKinley,1 to 2 times  a week,2,Every day,4,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,17,Agree,5,Disagree,5,Agree,2,Disagree,5,Agree,2,Agree,5,Agree,5,Somewhat Disagree,3,Somewhat Agree,4,Somewhat Agree,4,40,N/A,0,N/A,0,N/A,0,N/A,0,0,Sometimes,2,Often,3,Sometimes,2,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,Always,4,Rarely,1,Sometimes,2,N/A,0,22,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Seldom,2,Sometimes,3,Sometimes,3,Always,5,13,Always,5,Sometimes,3,Always,5,Sometimes,3,Never,1,17,Disagree,5,Agree,2,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Disagree,2,39,"In preschool, 3 to 5 years",2,"In preschool, 3 to 5 years",2,"As a toddler, 1 to 3 years",3,Disagree,3,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,41
A3882,110,2021-04-14T13:39:28Z,2021-04-14T13:55:42Z,Complete,1995,Sonoma,McKinley,Every day,4,Every day,4,Every day,4,Not at all,1,Parents should <strong>always</strong> allow their children to learn <strong>on their own</strong>,NA,Always,5,18,Somewhat Agree,4,Somewhat Agree,3,Disagree,5,Disagree,5,Somewhat Agree,3,Agree,5,Agree,5,Agree,5,Disagree,2,Agree,5,42,N/A,0,N/A,0,N/A,0,N/A,0,0,Sometimes,2,Often,3,Sometimes,2,Sometimes,2,Always,4,Rarely,1,Sometimes,2,Always,4,Sometimes,2,Rarely,1,Always,4,N/A,0,27,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Sometimes,3,Always,5,Often,4,17,Sometimes,3,Always,5,Always,5,Never,1,Sometimes,3,17,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Slightly Agree,4,Agree,5,44,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Agree,1,Disagree,3,Strongly Agree,4,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,48
A7237,111,2021-04-14T14:02:53Z,2021-04-14T14:22:28Z,Complete,1996,Sonoma,McKinley,1 to 2 times  a week,2,1 to 2 times a week,2,Every day,4,1 to 2 times a week,2,Parents should <strong>usually</strong> spend time teaching their children,NA,Always,5,15,Agree,5,Strongly Disagree,6,Disagree,5,Agree,2,Agree,2,Agree,5,Agree,5,Somewhat Agree,4,Disagree,2,Agree,5,41,N/A,0,N/A,0,N/A,0,Sometimes,2,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Always,4,Sometimes,2,Sometimes,2,Sometimes,2,N/A,0,24,N/A,0,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,5,Always,5,Always,5,Always,5,Sometimes,3,18,Sometimes,3,Always,5,Sometimes,3,Sometimes,3,Sometimes,3,17,Disagree,5,Agree,2,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,42,"In preschool, 3 to 5 years",2,"As a baby, 6 to 12 months",4,"In preschool, 3 to 5 years",2,Neutral,2,Neutral,2,Neutral,2,Agree,3,Agree,1,Disagree,3,Disagree,3,Neutral,2,Agree,1,Neutral,2,Disagree,3,Neutral,2,34
A2193,112,2021-04-14T14:23:06Z,2021-04-14T14:37:07Z,Complete,1985,Sonoma,McKinley,Every day,4,1 to 2 times a week,2,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,16,Agree,5,Disagree,5,Disagree,5,Somewhat Agree,3,Strongly Agree,1,Agree,5,Agree,5,Agree,5,Strongly Disagree,1,Agree,5,40,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Always,4,Always,4,Often,3,Often,3,Always,4,Rarely,1,Always,4,Rarely,1,Rarely,1,Always,4,N/A,0,33,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Often,4,Often,4,Always,5,Always,5,18,Always,5,Always,5,Always,5,Always,5,Always,5,25,Slightly Agree,3,Slightly Agree,3,Disagree,5,Slightly Agree,3,Disagree,5,Disagree,5,Slightly Agree,4,Slightly Agree,4,Slightly Agree,4,36,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Disagree,3,Disagree,1,Agree,3,Agree,1,Disagree,3,Disagree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Agree,1,40
A8287,113,2021-04-14T14:38:25Z,2021-04-14T14:53:27Z,Complete,1985,Sonoma,McKinley,3 to 6 times a week,3,Every day,4,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,18,Strongly Agree,6,Strongly Disagree,6,Strongly Disagree,6,Disagree,5,Strongly Agree,1,Strongly Agree,6,Agree,5,Strongly Agree,6,Disagree,2,Strongly Agree,6,49,N/A,0,N/A,0,N/A,0,Often,3,3,Always,4,Sometimes,2,Always,4,Always,4,Always,4,Often,3,Sometimes,2,Often,3,Always,4,Always,4,Always,4,N/A,0,38,N/A,0,Always,4,Rarely,1,Sometimes,2,Rarely,1,8,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Agree,5,Agree,5,52,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Strongly Disagree,4,Strongly Agree,4,Strongly Agree,4,Strongly Agree,0,Neutral,2,Strongly Disagree,4,Disagree,3,Strongly Disagree,4,Strongly Agree,0,Strongly Disagree,4,Strongly Agree,0,44
A2654,114,2021-04-14T14:54:31Z,2021-04-14T15:07:29Z,Complete,1982,Sonoma,McKinley,Not at all,1,Not at all,1,1 to 2 times a week,2,3 to 6 times a week,3,Parents should <strong>usually</strong> spend time teaching their children,NA,Always,5,12,Strongly Disagree,1,Strongly Agree,1,Strongly Agree,1,Strongly Disagree,6,Strongly Agree,1,Strongly Disagree,1,Disagree,2,Somewhat Agree,4,Strongly Agree,6,Agree,5,28,N/A,0,Often,3,N/A,0,N/A,0,3,Always,4,Often,3,Always,4,Often,3,Always,4,Rarely,1,Rarely,1,Always,4,Always,4,Rarely,1,Often,3,N/A,0,32,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Often,4,Always,5,Always,5,Always,5,19,Never,1,Always,5,Always,5,Always,5,Often,4,20,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Slightly Disagree,4,Agree,5,Slightly Agree,4,Agree,5,43,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Agree,1,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Neutral,2,Disagree,3,Neutral,2,Disagree,3,Disagree,3,42
A9795,115,2021-04-14T15:08:11Z,2021-04-14T15:23:41Z,Complete,1980,Sonoma,McKinley,3 to 6 times a week,3,1 to 2 times a week,2,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Strongly Disagree,1,Strongly Disagree,6,Agree,2,Agree,2,Agree,2,Strongly Agree,6,Agree,5,Agree,5,Disagree,2,Agree,5,36,N/A,0,Rarely,1,Sometimes,2,Always,4,7,Often,3,Always,4,Often,3,Often,3,Always,4,Always,4,Sometimes,2,Always,4,Always,4,Always,4,Always,4,Rarely,1,40,N/A,0,Often,3,Often,3,Rarely,1,Sometimes,2,9,Always,5,Always,5,Always,5,Always,5,20,Often,4,Often,4,Always,5,Always,5,Always,5,23,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,45,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Agree,1,Disagree,3,Disagree,1,Agree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Disagree,3,50
A2251,116,2021-04-14T18:37:13Z,2021-04-14T18:53:46Z,Complete,1981,Sonoma,Via Esperanza 2,Every day,4,3 to 6 times a week,3,Not at all,1,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Somewhat Disagree,3,Disagree,5,Agree,2,Disagree,5,Strongly Disagree,6,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,Somewhat Agree,4,Strongly Agree,6,49,N/A,0,N/A,0,N/A,0,N/A,0,0,Often,3,Often,3,Often,3,Rarely,1,Often,3,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Rarely,1,N/A,0,20,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Often,4,19,Seldom,2,Always,5,Always,5,Seldom,2,Always,5,19,Disagree,5,Agree,2,Strongly Disagree,6,Strongly Disagree,6,Disagree,5,Agree,2,Disagree,2,Slightly Agree,4,Disagree,2,34,"As a toddler, 1 to 3 years",3,"As an infant, 0 to 6 months",5,"As a toddler, 1 to 3 years",3,Strongly Agree,0,Strongly Disagree,4,Strongly Disagree,0,Neutral,2,Neutral,2,Neutral,2,Disagree,3,Disagree,3,Strongly Agree,0,Strongly Disagree,4,Neutral,2,Strongly Agree,0,33
A2146,117,2021-04-16T10:58:01Z,2021-04-16T11:17:19Z,Complete,1984,Sonoma,McDowell,3 to 6 times a week,3,1 to 2 times a week,2,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,18,Agree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Strongly Agree,6,Disagree,2,Strongly Disagree,1,41,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Always,4,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,N/A,0,16,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Never,1,Always,5,Sometimes,3,14,NA,NA,Always,5,Never,1,Sometimes,3,Always,5,14,Slightly Agree,3,Disagree,5,Disagree,5,Disagree,5,Strongly Disagree,6,Disagree,5,Agree,5,Slightly Agree,4,Disagree,2,40,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Disagree,3,Disagree,1,Agree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Agree,1,Disagree,3,Agree,1,42
A4626,118,2021-04-16T11:18:10Z,2021-04-16T11:44:24Z,Complete,1985,Sonoma,McDowell,1 to 2 times  a week,2,1 to 2 times a week,2,Every day,4,3 to 6 times a week,3,Parents should <strong>usually</strong> spend time teaching their children,NA,Always,5,16,Agree,5,Disagree,5,Agree,2,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Disagree,2,Strongly Agree,6,42,N/A,0,N/A,0,N/A,0,Rarely,1,1,Always,4,Always,4,Always,4,Always,4,Sometimes,2,Rarely,1,Rarely,1,Always,4,Sometimes,2,Rarely,1,Always,4,N/A,0,31,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Sometimes,3,Always,5,Always,5,Always,5,18,Sometimes,3,Always,5,Always,5,Always,5,Sometimes,3,21,Disagree,5,Agree,2,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,42,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Agree,3,Disagree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Neutral,2,Disagree,3,Neutral,2,Agree,1,45
A6757,119,2021-04-16T11:45:06Z,2021-04-16T12:06:30Z,Complete,1990,Sonoma,McDowell,1 to 2 times  a week,2,3 to 6 times a week,3,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,18,Agree,5,Somewhat Agree,3,Disagree,5,Agree,2,Strongly Agree,1,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,Somewhat Agree,4,Agree,5,43,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Sometimes,2,Always,4,Often,3,Rarely,1,Rarely,1,Rarely,1,Always,4,Often,3,Rarely,1,Always,4,N/A,0,28,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Never,1,Always,5,Always,5,Always,5,Often,4,20,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Strongly Agree,6,Slightly Agree,4,Slightly Agree,4,44,"As a baby, 6 to 12 months",4,"In kindergarten, 5 to 6 years",1,"As a toddler, 1 to 3 years",3,Neutral,2,Disagree,3,Agree,3,Agree,3,Agree,1,Agree,1,Agree,1,Agree,1,Agree,1,Disagree,3,Agree,1,Agree,1,29
A4898,120,2021-04-16T12:07:11Z,2021-04-16T12:23:41Z,Complete,1990,Sonoma,McDowell,1 to 2 times  a week,2,3 to 6 times a week,3,Every day,4,1 to 2 times a week,2,Parents should <strong>usually</strong> allow their children to learn <strong>on their own</strong>,NA,Always,5,16,Agree,5,Disagree,5,Disagree,5,Disagree,5,Somewhat Agree,3,Agree,5,Agree,5,Agree,5,Disagree,2,Agree,5,45,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Sometimes,2,Often,3,Sometimes,2,NA,NA,Rarely,1,Rarely,1,Often,3,Always,4,Rarely,1,Often,3,N/A,0,21,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Often,4,Always,5,Often,4,18,Always,5,Always,5,Often,4,Always,5,Sometimes,3,22,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,45,"As a baby, 6 to 12 months",4,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Strongly Agree,0,Disagree,3,Disagree,1,Agree,3,Agree,1,NA,NA,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,39
A3812,121,2021-04-16T12:23:49Z,2021-04-16T12:39:00Z,Complete,1990,Sonoma,McDowell,Every day,4,1 to 2 times a week,2,Every day,4,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Agree,5,Strongly Disagree,6,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Disagree,2,Agree,5,45,N/A,0,N/A,0,N/A,0,N/A,0,0,Often,3,Always,4,Always,4,Always,4,Often,3,Sometimes,2,Often,3,NA,NA,Rarely,1,Always,4,Always,4,Often,3,35,N/A,0,Rarely,1,Often,3,Rarely,1,Rarely,1,6,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Sometimes,3,Sometimes,3,21,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,45,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Disagree,3,Disagree,3,Disagree,1,Disagree,1,Disagree,3,Disagree,3,Disagree,3,Strongly Disagree,4,Disagree,3,Disagree,3,Disagree,3,Strongly Disagree,4,48
